Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Unnamed Function,"(unnamed_function_1).appendFill.(unnamed_function_3)",excanvas.js,3,1,1
Function,"(unnamed_function_1).appendStroke",excanvas.js,18,2,2
Function,"(unnamed_function_1).assertImageIsValid",excanvas.js,8,3,3
Function,"(unnamed_function_1).b.tooltipOpts.onHover",jquery.flot.tooltip.min.js,1,1,1
Function,"(unnamed_function_1).bezierCurveTo",excanvas.js,13,1,1
Function,"(unnamed_function_1).bind",excanvas.js,6,1,2
Unnamed Function,"(unnamed_function_1).bind.(unnamed_function_2)",excanvas.js,3,1,1
Function,"(unnamed_function_1).buildStyle",excanvas.js,4,1,1
Class Function,"(unnamed_function_1).c",jquery.flot.tooltip.min.js,1,1,1
Function,"(unnamed_function_1).c",excanvas.min.js,1,4,4
Function,"(unnamed_function_1).canvasSupported",jquery.flot.axislabels.js,3,1,1
Function,"(unnamed_function_1).canvasTextSupported",jquery.flot.axislabels.js,8,2,2
Function,"(unnamed_function_1).categoriesTickGenerator",jquery.flot.categories.js,10,3,4
Unnamed Function,"(unnamed_function_1).categoriesTickGenerator.(unnamed_function_2)",jquery.flot.categories.js,1,1,1
Function,"(unnamed_function_1).clamp",excanvas.js,3,1,1
Function,"(unnamed_function_1).copyState",excanvas.js,19,1,1
Function,"(unnamed_function_1).createMatrixIdentity",excanvas.js,7,1,1
Function,"(unnamed_function_1).css3TransitionSupported",jquery.flot.axislabels.js,7,1,1
Class Function,"(unnamed_function_1).d",metisMenu.min.js,1,1,1
Function,"(unnamed_function_1).d",jquery.flot.tooltip.min.js,1,1,1
Function,"(unnamed_function_1).d",excanvas.min.js,1,4,4
Function,"(unnamed_function_1).d.setup",jquery.flot.navigate.js,1,1,1
Function,"(unnamed_function_1).d.teardown",jquery.flot.navigate.js,1,1,1
Function,"(unnamed_function_1).dateGenerator",jquery.flot.time.js,14,4,4
Function,"(unnamed_function_1).defaultOptions.tooltipOpts.onHover",jquery.flot.tooltip.source.js,1,1,1
Function,"(unnamed_function_1).defaultOptions.tooltipOpts.onHover",jquery.flot.tooltip.js,1,1,1
Function,"(unnamed_function_1).draw",jquery.flot.errorbars.js,10,1,3
Unnamed Function,"(unnamed_function_1).draw.(unnamed_function_2)",jquery.flot.errorbars.js,4,2,2
Function,"(unnamed_function_1).drawError",jquery.flot.errorbars.js,36,17,17
Function,"(unnamed_function_1).drawPath",jquery.flot.errorbars.js,7,2,2
Function,"(unnamed_function_1).drawSeries",jquery.flot.image.js,76,14,14
Function,"(unnamed_function_1).drawSeriesErrors",jquery.flot.errorbars.js,79,17,17
Function,"(unnamed_function_1).e",jquery.numberformatter-1.2.3.min.js,1,7,7
Function,"(unnamed_function_1).e",jquery.flot.navigate.js,1,10,10
Function,"(unnamed_function_1).e",excanvas.min.js,1,1,1
Function,"(unnamed_function_1).encodeHtmlAttribute",excanvas.js,3,1,1
Function,"(unnamed_function_1).f",jquery.flot.navigate.js,1,2,2
Function,"(unnamed_function_1).floorInBase",jquery.flot.time.js,3,1,1
Function,"(unnamed_function_1).formatDate",jquery.flot.time.js,62,28,31
Function,"(unnamed_function_1).formatDate.leftPad",jquery.flot.time.js,5,3,3
Function,"(unnamed_function_1).g",jquery.flot.navigate.js,1,1,1
Function,"(unnamed_function_1).g",excanvas.min.js,1,2,2
Function,"(unnamed_function_1).getComputedStyle",excanvas.js,23,7,7
Function,"(unnamed_function_1).getContext",excanvas.js,4,1,1
Function,"(unnamed_function_1).getCoords",excanvas.js,7,1,1
Function,"(unnamed_function_1).getNextIndex",jquery.flot.categories.js,7,3,3
Function,"(unnamed_function_1).getRgbHslContent",excanvas.js,9,2,2
Function,"(unnamed_function_1).h",jquery.flot.resize.js,1,7,7
Function,"(unnamed_function_1).h",jquery.numberformatter-1.2.3.min.js,1,3,3
Function,"(unnamed_function_1).h",jquery.flot.navigate.js,1,1,1
Function,"(unnamed_function_1).hslToRgb",excanvas.js,20,4,4
Function,"(unnamed_function_1).hueToRgb",excanvas.js,14,6,6
Function,"(unnamed_function_1).i",jquery.flot.navigate.js,1,3,4
Function,"(unnamed_function_1).init",jquery.flot.errorbars.js,4,1,1
Function,"(unnamed_function_1).init",jquery.flot.symbol.js,3,1,1
Function,"(unnamed_function_1).init",jquery.flot.tooltip.source.js,3,1,1
Function,"(unnamed_function_1).init",jquery.flot.image.js,4,1,1
Function,"(unnamed_function_1).init",jquery.flot.canvas.js,162,2,34
Function,"(unnamed_function_1).init",jquery.flot.crosshair.js,79,1,21
Function,"(unnamed_function_1).init",curvedLines.js,254,1,42
Function,"(unnamed_function_1).init",jquery.flot.tooltip.js,3,1,1
Function,"(unnamed_function_1).init",jquery.flot.stack.js,107,1,31
Function,"(unnamed_function_1).init",jquery.flot.fillbetween.js,116,1,29
Function,"(unnamed_function_1).init",jquery.flot.axislabels.js,82,1,19
Function,"(unnamed_function_1).init",jquery.flot.pie.js,472,1,107
Function,"(unnamed_function_1).init",jquery.flot.categories.js,4,1,1
Function,"(unnamed_function_1).init",jquery.flot.selection.js,193,1,54
Function,"(unnamed_function_1).init",jquery.flot.time.js,166,1,47
Function,"(unnamed_function_1).init",jquery.flot.threshold.js,68,1,15
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_2)",jquery.flot.crosshair.js,6,2,2
