Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Protected Function,"Editor::ClearDocumentStyle",Editor.cxx,16,3,
Protected Function,"Editor::ClearSelection",Editor.cxx,19,5,
Protected Const Function,"Editor::CodePage",Editor.cxx,6,2,
Protected Function,"Editor::ContainerNeedsUpdate",Editor.cxx,3,1,
Protected Const Function,"Editor::ContractedFoldNext",Editor.cxx,10,4,
Protected Virtual Function,"Editor::CopyAllowLine",Editor.cxx,5,1,
Protected Function,"Editor::CopyRangeToClipboard",Editor.cxx,9,1,
Protected Function,"Editor::CopySelectionRange",Editor.cxx,33,10,
Protected Function,"Editor::CopyText",Editor.cxx,6,1,
Protected Const Function,"Editor::CurrentPosition",Editor.cxx,3,1,
Protected Function,"Editor::CursorUpOrDown",Editor.cxx,44,12,
Protected Function,"Editor::Cut",Editor.cxx,7,2,
Protected Function,"Editor::DelCharBack",Editor.cxx,43,10,
Protected Virtual Function,"Editor::DiscardOverdraw",Editor.cxx,2,1,
Protected Virtual Function,"Editor::DisplayCursor",Editor.cxx,6,2,
Protected Function,"Editor::DisplayFromPosition",Editor.cxx,4,1,
Protected Const Function,"Editor::DocumentPointFromView",Editor.cxx,12,2,
Protected Virtual Function,"Editor::DragThreshold",Editor.cxx,6,1,
Protected Function,"Editor::DropAt",Editor.cxx,50,12,
Protected Function,"Editor::DropAt",Editor.cxx,3,1,
Protected Function,"Editor::DropCaret",Editor.cxx,7,2,
Protected Function,"Editor::DropGraphics",Editor.cxx,4,1,
Protected Function,"Editor::Duplicate",Editor.cxx,38,9,
Protected Function,"Editor::DwellEnd",Editor.cxx,15,5,
Protected Function,"Editor::Editor",Editor.cxx,65,1,
Protected Function,"Editor::EnsureCaretVisible",Editor.cxx,4,5,
Protected Function,"Editor::EnsureLineVisible",Editor.cxx,46,13,
Protected Function,"Editor::ExpandLine",Editor.cxx,17,4,
Protected Function,"Editor::FillVirtualSpace",Editor.cxx,6,1,
Protected Function,"Editor::FilterSelections",Editor.cxx,7,2,
Protected Virtual Function,"Editor::Finalise",Editor.cxx,4,1,
Protected Function,"Editor::FindText",Editor.cxx,28,4,
Protected Virtual Function,"Editor::FineTickerAvailable",Editor.cxx,3,1,
Protected Virtual Function,"Editor::FineTickerCancel",Editor.cxx,3,1,
Protected Virtual Function,"Editor::FineTickerRunning",Editor.cxx,4,1,
Protected Virtual Function,"Editor::FineTickerStart",Editor.cxx,3,1,
Protected Function,"Editor::FoldAll",Editor.cxx,36,10,
Protected Function,"Editor::FoldChanged",Editor.cxx,28,10,
Protected Function,"Editor::FoldExpand",Editor.cxx,21,5,
Protected Function,"Editor::FoldLine",Editor.cxx,32,10,
Protected Function,"Editor::FormatRange",Editor.cxx,12,4,
Protected Virtual Function,"Editor::GetClientDrawingRectangle",Editor.cxx,3,1,
Protected Virtual Const Function,"Editor::GetClientRectangle",Editor.cxx,4,1,
Protected Virtual Function,"Editor::GetCtrlID",Editor.h,1,1,
Protected Virtual Const Function,"Editor::GetHotSpotRange",Editor.cxx,3,1,
Protected Const Function,"Editor::GetMarginCursor",Editor.cxx,9,3,
Protected Function,"Editor::GetTag",Editor.cxx,17,4,
Protected Const Function,"Editor::GetTextRectangle",Editor.cxx,6,1,
Protected Virtual Const Function,"Editor::GetVisibleOriginInMain",Editor.cxx,3,1,
Protected Function,"Editor::GoToLine",Editor.cxx,9,3,
Protected Function,"Editor::HorizontalScrollTo",Editor.cxx,10,3,
Protected Function,"Editor::Idle",Editor.cxx,11,3,
Protected Virtual Function,"Editor::IdleWork",Editor.cxx,6,2,
Protected Function,"Editor::Indent",Editor.cxx,73,14,
Protected Function,"Editor::InsertPaste",Editor.cxx,32,8,
Protected Function,"Editor::InsertPasteShape",Editor.cxx,26,6,
Protected Function,"Editor::InsertSpace",Editor.cxx,8,2,
Protected Function,"Editor::InvalidateCaret",Editor.cxx,10,3,
Protected Function,"Editor::InvalidateRange",Editor.cxx,3,2,
Protected Function,"Editor::InvalidateSelection",Editor.cxx,18,4,
Protected Function,"Editor::InvalidateStyleData",Editor.cxx,8,1,
Protected Function,"Editor::InvalidateStyleRedraw",Editor.cxx,5,1,
Public Const Function,"Editor::IsUnicodeMode",Editor.cxx,3,1,
Protected Virtual Function,"Editor::KeyCommand",Editor.cxx,483,115,
Protected Virtual Function,"Editor::KeyDefault",Editor.cxx,3,1,
Protected Function,"Editor::KeyDown",Editor.cxx,3,1,
Protected Function,"Editor::KeyDownWithModifiers",Editor.cxx,13,4,
Protected Const Function,"Editor::LineFromLocation",Editor.cxx,3,1,
Protected Function,"Editor::LineSelection",Editor.cxx,32,6,
Protected Function,"Editor::LineTranspose",Editor.cxx,18,2,
Protected Function,"Editor::LinesJoin",Editor.cxx,18,5,
Protected Virtual Const Function,"Editor::LinesOnScreen",Editor.cxx,5,1,
Protected Function,"Editor::LinesSplit",Editor.cxx,30,6,
Protected Const Function,"Editor::LinesToScroll",Editor.cxx,7,2,
Protected Function,"Editor::LocationFromPosition",Editor.cxx,5,1,
Protected Function,"Editor::LocationFromPosition",Editor.cxx,3,1,
Protected Const Function,"Editor::MaxScrollPos",Editor.cxx,13,3,
Protected Static Function,"Editor::ModifierFlags",Editor.cxx,7,5,
Protected Function,"Editor::MouseLeave",Editor.cxx,7,2,
Protected Function,"Editor::MoveCaretInsideView",Editor.cxx,16,3,
Protected Const Function,"Editor::MovePositionOutsideChar",Editor.cxx,3,1,
Protected Const Function,"Editor::MovePositionOutsideChar",Editor.cxx,21,9,
Protected Function,"Editor::MovePositionSoVisible",Editor.cxx,17,3,
Protected Function,"Editor::MovePositionSoVisible",Editor.cxx,3,1,
Protected Function,"Editor::MovePositionTo",Editor.cxx,44,10,
Protected Function,"Editor::MovePositionTo",Editor.cxx,3,1,
Protected Function,"Editor::MoveSelectedLines",Editor.cxx,45,7,
Protected Function,"Editor::MoveSelectedLinesDown",Editor.cxx,3,1,
Protected Function,"Editor::MoveSelectedLinesUp",Editor.cxx,3,1,
Protected Function,"Editor::NeedShown",Editor.cxx,11,3,
Protected Function,"Editor::NeedWrapping",Editor.cxx,8,3,
Protected Function,"Editor::NewLine",Editor.cxx,36,9,
Protected Function,"Editor::NotifyChar",Editor.cxx,6,1,
Protected Virtual Function,"Editor::NotifyDeleted",Editor.cxx,2,1,
Protected Virtual Function,"Editor::NotifyDoubleClick",Editor.cxx,8,1,
Protected Virtual Function,"Editor::NotifyDoubleClick",Editor.cxx,3,1,
Protected Function,"Editor::NotifyDwelling",Editor.cxx,8,2,
Protected Virtual Function,"Editor::NotifyErrorOccurred",Editor.cxx,3,1,
Protected Virtual Function,"Editor::NotifyFocus",Editor.cxx,5,2,
Protected Function,"Editor::NotifyHotSpotClicked",Editor.cxx,7,1,
Protected Function,"Editor::NotifyHotSpotClicked",Editor.cxx,3,1,
Protected Function,"Editor::NotifyHotSpotDoubleClicked",Editor.cxx,7,1,
Protected Function,"Editor::NotifyHotSpotDoubleClicked",Editor.cxx,3,1,
Protected Function,"Editor::NotifyHotSpotReleaseClick",Editor.cxx,7,1,
Protected Function,"Editor::NotifyHotSpotReleaseClick",Editor.cxx,3,1,
Protected Function,"Editor::NotifyIndicatorClick",Editor.cxx,11,3,
Protected Function,"Editor::NotifyIndicatorClick",Editor.cxx,3,1,
Protected Virtual Function,"Editor::NotifyLexerChanged",Editor.cxx,2,1,
Protected Function,"Editor::NotifyMacroRecord",Editor.cxx,121,109,
Protected Function,"Editor::NotifyMarginClick",Editor.cxx,41,9,
Protected Function,"Editor::NotifyMarginClick",Editor.cxx,3,1,
Protected Virtual Function,"Editor::NotifyModified",Editor.cxx,140,39,
Protected Function,"Editor::NotifyModifyAttempt",Editor.cxx,5,1,
Protected Virtual Function,"Editor::NotifyModifyAttempt",Editor.cxx,3,1,
Protected Function,"Editor::NotifyNeedShown",Editor.cxx,7,1,
Protected Function,"Editor::NotifyPainted",Editor.cxx,5,1,
Protected Function,"Editor::NotifySavePoint",Editor.cxx,9,2,
Protected Virtual Function,"Editor::NotifySavePoint",Editor.cxx,3,1,
Protected Virtual Function,"Editor::NotifyStyleNeeded",Editor.cxx,3,1,
Protected Virtual Function,"Editor::NotifyStyleToNeeded",Editor.cxx,6,1,
Protected Function,"Editor::NotifyUpdateUI",Editor.cxx,11,2,
Protected Function,"Editor::NotifyZoom",Editor.cxx,5,1,
Protected Function,"Editor::PageMove",Editor.cxx,34,4,
Protected Function,"Editor::Paint",Editor.cxx,58,17,
Protected Virtual Function,"Editor::PaintContains",Editor.cxx,7,2,
Protected Function,"Editor::PaintContainsMargin",Editor.cxx,8,2,
Protected Function,"Editor::PaintSelMargin",Editor.cxx,31,8,
Protected Function,"Editor::ParaUpOrDown",Editor.cxx,15,6,
Protected Function,"Editor::PasteRectangular",Editor.cxx,41,11,
Protected Const Function,"Editor::PointInSelMargin",Editor.cxx,10,2,
Protected Function,"Editor::PointInSelection",Editor.cxx,23,8,
Protected Function,"Editor::PointIsHotspot",Editor.cxx,6,2,
Protected Function,"Editor::PointMainCaret",Editor.cxx,3,1,
Protected Const Function,"Editor::PositionAfterArea",Editor.cxx,7,2,
Protected Function,"Editor::PositionFromLineX",Editor.cxx,3,1,
Protected Function,"Editor::PositionFromLocation",Editor.cxx,3,1,
Protected Function,"Editor::PositionInSelection",Editor.cxx,8,3,
Protected Const Function,"Editor::PositionIsHotspot",Editor.cxx,3,1,
Protected Virtual Function,"Editor::QueueIdleWork",Editor.cxx,3,1,
Protected Const Function,"Editor::RangeContainsProtected",Editor.cxx,14,5,
Protected Const Function,"Editor::RangeText",Editor.cxx,11,3,
Protected Virtual Function,"Editor::ReconfigureScrollBars",Editor.cxx,1,1,
Protected Function,"Editor::RectangleFromRange",Editor.cxx,14,3,
Protected Function,"Editor::Redo",Editor.cxx,8,3,
Protected Virtual Function,"Editor::Redraw",Editor.cxx,6,2,
Protected Virtual Function,"Editor::RedrawRect",Editor.cxx,14,6,
Protected Function,"Editor::RedrawSelMargin",Editor.cxx,37,11,
Protected Function,"Editor::RefreshPixMaps",Editor.cxx,15,4,
Protected Function,"Editor::RefreshStyleData",Editor.cxx,11,3,
Protected Function,"Editor::ReplaceTarget",Editor.cxx,17,5,
Protected Function,"Editor::SPositionFromLineX",Editor.cxx,7,2,
Protected Function,"Editor::SPositionFromLocation",Editor.cxx,17,5,
Protected Function,"Editor::ScrollRange",Editor.cxx,3,1,
Protected Virtual Function,"Editor::ScrollText",Editor.cxx,3,1,
Protected Function,"Editor::ScrollTo",Editor.cxx,19,4,
Protected Function,"Editor::SearchAnchor",Editor.cxx,3,1,
Protected Function,"Editor::SearchInTarget",Editor.cxx,22,4,
Protected Function,"Editor::SearchText",Editor.cxx,36,5,
Protected Function,"Editor::SelectAll",Editor.cxx,5,1,
Protected Function,"Editor::SelectionContainsProtected",Editor.cxx,9,3,
Protected Const Function,"Editor::SelectionEmpty",Editor.cxx,3,1,
Protected Function,"Editor::SelectionEnd",Editor.cxx,3,1,
Protected Function,"Editor::SelectionStart",Editor.cxx,3,1,
Protected Function,"Editor::SetAnnotationHeights",Editor.cxx,22,7,
Protected Function,"Editor::SetAnnotationVisible",Editor.cxx,16,6,
Protected Function,"Editor::SetBraceHighlight",Editor.cxx,18,5,
Protected Virtual Function,"Editor::SetCtrlID",Editor.cxx,3,1,
Protected Virtual Function,"Editor::SetDocPointer",Editor.cxx,28,2,
Protected Function,"Editor::SetDragPosition",Editor.cxx,19,5,
Protected Function,"Editor::SetEmptySelection",Editor.cxx,16,3,
Protected Function,"Editor::SetEmptySelection",Editor.cxx,3,1,
Protected Function,"Editor::SetFocusState",Editor.cxx,8,2,
Protected Function,"Editor::SetFoldExpanded",Editor.cxx,5,2,
Protected Function,"Editor::SetHotSpotRange",Editor.cxx,20,5,
Protected Function,"Editor::SetHoverIndicatorPoint",Editor.cxx,7,2,
Protected Function,"Editor::SetHoverIndicatorPosition",Editor.cxx,21,9,
Protected Virtual Function,"Editor::SetIdle",Editor.h,1,1,
Protected Function,"Editor::SetLastXChosen",Editor.cxx,4,1,
Protected Function,"Editor::SetRectangularRange",Editor.cxx,21,7,
Protected Function,"Editor::SetRepresentations",Editor.cxx,35,6,
Protected Function,"Editor::SetScrollBars",Editor.cxx,18,5,
Protected Function,"Editor::SetSelection",Editor.cxx,26,5,
Protected Function,"Editor::SetSelection",Editor.cxx,3,1,
Protected Function,"Editor::SetSelection",Editor.cxx,21,4,
Protected Function,"Editor::SetSelection",Editor.cxx,3,1,
Protected Virtual Function,"Editor::SetTicking",Editor.cxx,3,1,
Protected Function,"Editor::SetTopLine",Editor.cxx,7,2,
Protected Function,"Editor::SetXYScroll",Editor.cxx,23,6,
Protected Function,"Editor::ShowCaretAtCurrentPosition",Editor.cxx,20,5,
Protected Virtual Function,"Editor::StartDrag",Editor.cxx,2,1,
Protected Function,"Editor::StartEndDisplayLine",Editor.cxx,10,2,
Protected Static Function,"Editor::StringFromEOLMode",Editor.cxx,9,3,
Protected Static Function,"Editor::StringResult",Editor.cxx,11,4,
Protected Function,"Editor::StyleGetMessage",Editor.cxx,36,22,
Protected Function,"Editor::StyleSetMessage",Editor.cxx,54,18,
Protected Function,"Editor::StyleToPositionInView",Editor.cxx,12,3,
Protected Function,"Editor::TextWidth",Editor.cxx,9,2,
Protected Function,"Editor::ThinRectangularRange",Editor.cxx,11,3,
Protected Function,"Editor::Tick",Editor.cxx,29,8,
Protected Virtual Function,"Editor::TickFor",Editor.cxx,27,7,
Protected Virtual Const Function,"Editor::TopLineOfMain",Editor.cxx,6,2,
Protected Function,"Editor::TrimAndSetSelection",Editor.cxx,4,1,
Protected Function,"Editor::Undo",Editor.cxx,9,3,
Protected Virtual Function,"Editor::UpdateSystemCaret",Editor.cxx,2,1,
Protected Const Function,"Editor::UserVirtualSpace",Editor.h,3,1,
Protected Virtual Const Function,"Editor::ValidCodePage",Editor.h,1,1,
Protected Function,"Editor::VerticalCentreCaret",Editor.cxx,9,4,
Public Virtual Function,"Editor::WndProc",Editor.cxx,1864,734,
Protected Function,"Editor::WordSelection",Editor.cxx,16,6,
Protected Function,"Editor::WrapCount",Editor.cxx,10,2,
Protected Function,"Editor::WrapLines",Editor.cxx,69,18,
Protected Function,"Editor::WrapOneLine",Editor.cxx,10,3,
Protected Const Function,"Editor::Wrapping",Editor.cxx,3,1,
Protected Function,"Editor::XFromPosition",Editor.cxx,4,1,
Protected Function,"Editor::XFromPosition",Editor.cxx,4,1,
Protected Struct,"Editor::XYScrollPosition",Editor.h,8,,2
Public Function,"Editor::XYScrollPosition::XYScrollPosition",Editor.h,1,1,
Public Const Function,"Editor::XYScrollPosition::operator==",Editor.h,3,1,
Protected Function,"Editor::XYScrollToMakeVisible",Editor.cxx,194,47,
Protected Virtual Function,"Editor::~Editor",Editor.cxx,4,1,
Class,"ElapsedTime",Platform.h,88,,13
Public Function,"ElapsedTime::Duration",PlatGTK.cxx,14,2,
Public Function,"ElapsedTime::Duration",PlatQt.cpp,11,2,
Public Function,"ElapsedTime::Duration",PlatWin.cxx,26,3,
Public Function,"ElapsedTime::ElapsedTime",PlatGTK.cxx,6,1,
Public Function,"ElapsedTime::ElapsedTime",PlatQt.cpp,9,2,
Public Function,"ElapsedTime::ElapsedTime",PlatWin.cxx,15,3,
Class,"EncodingMapper",EncodingMapper.h,52,,14
File,"EncodingMapper.cpp",EncodingMapper.cpp,118,,17
File,"EncodingMapper.h",EncodingMapper.h,16,,3
Private Function,"EncodingMapper::EncodingMapper",EncodingMapper.h,1,1,
Public Const Function,"EncodingMapper::getEncodingFromIndex",EncodingMapper.cpp,7,2,
Public Const Function,"EncodingMapper::getEncodingFromString",EncodingMapper.cpp,16,4,
Public Const Function,"EncodingMapper::getIndexFromEncoding",EncodingMapper.cpp,17,5,
Public Static Function,"EncodingMapper::getInstance",EncodingMapper.h,1,1,
Private Function,"EncodingMapper::~EncodingMapper",EncodingMapper.h,1,1,
Struct,"EncodingUnit",EncodingMapper.h,4,,0
Function,"EntryWithoutKey",LexBibTeX.cxx,4,1,
Static Function,"EnumFontFamExProc",Parameters.cpp,13,3,
Class,"EolType",Parameters.h,8,,0
Function,"EqualCaseInsensitive",LexBibTeX.cxx,4,1,
Struct,"EscapeSequence",LexCPP.cxx,33,,7
Public Function,"EscapeSequence::EscapeSequence",LexCPP.cxx,6,1,
Public Const Function,"EscapeSequence::atEscapeEnd",LexCPP.cxx,3,1,
Public Function,"EscapeSequence::resetEscapeState",LexCPP.cxx,17,5,
Static Function,"ExpandAllInPlace",PropSetSimple.cxx,26,6,
File,"ExternalLexer.cxx",ExternalLexer.cxx,106,,23
File,"ExternalLexer.h",ExternalLexer.h,51,,1
Class,"ExternalLexerModule",ExternalLexer.h,17,,2
Public Function,"ExternalLexerModule::ExternalLexerModule",ExternalLexer.h,6,1,
Public Virtual Function,"ExternalLexerModule::SetExternal",ExternalLexer.cxx,4,1,
Class,"Face.Face",Face.py,75,,16
Function,"Face.Face.ReadFromFile",Face.py,69,15,
Function,"Face.Face.__init__",Face.py,5,1,
Function,"Face.decodeEvent",Face.py,5,1,
Function,"Face.decodeFunction",Face.py,7,1,
Function,"Face.decodeParam",Face.py,12,3,
Module File,"Face.py",Face.py,105,0,24
Function,"Face.sanitiseLine",Face.py,6,3,
Class,"FileBrowser",fileBrowser.h,880,,170
Public Function,"FileBrowser::FileBrowser",fileBrowser.h,1,1,
Public Function,"FileBrowser::addInTree",fileBrowser.cpp,46,9,
Public Function,"FileBrowser::addRootFolder",fileBrowser.cpp,53,9,
Protected Function,"FileBrowser::createFolderItemsFromDirStruct",fileBrowser.cpp,27,5,
Public Function,"FileBrowser::deleteFromTree",fileBrowser.cpp,8,2,
Protected Function,"FileBrowser::destroyMenus",fileBrowser.cpp,7,1,
Public Virtual Const Function,"FileBrowser::display",fileBrowser.h,3,1,
Public Function,"FileBrowser::findChildNodeFromName",fileBrowser.cpp,21,3,
Public Function,"FileBrowser::findInTree",fileBrowser.cpp,33,6,
Protected Function,"FileBrowser::getDirectoryStructure",fileBrowser.cpp,72,17,
Public Const Function,"FileBrowser::getNodePath",fileBrowser.cpp,26,7,
Protected Function,"FileBrowser::getNodeType",fileBrowser.cpp,19,3,
Public Const Function,"FileBrowser::getRootFromFullPath",fileBrowser.cpp,17,3,
Public Const Function,"FileBrowser::getRoots",fileBrowser.cpp,16,2,
Public Const Function,"FileBrowser::getSelectedItemPath",fileBrowser.cpp,10,2,
Public Virtual Function,"FileBrowser::init",fileBrowser.h,3,1,
Protected Function,"FileBrowser::initPopupMenus",fileBrowser.cpp,38,1,
Protected Function,"FileBrowser::notified",fileBrowser.cpp,120,24,
Protected Function,"FileBrowser::openSelectFile",fileBrowser.cpp,11,4,
Protected Function,"FileBrowser::popupMenuCmd",fileBrowser.cpp,104,26,
Public Function,"FileBrowser::renameInTree",fileBrowser.cpp,8,2,
Protected Virtual Function,"FileBrowser::run_dlgProc",fileBrowser.cpp,123,24,
Public Virtual Function,"FileBrowser::setBackgroundColor",fileBrowser.h,3,1,
Public Virtual Function,"FileBrowser::setForegroundColor",fileBrowser.h,3,1,
Protected Function,"FileBrowser::setImageList",fileBrowser.cpp,37,8,
Public Function,"FileBrowser::setParent",fileBrowser.h,3,1,
Protected Function,"FileBrowser::showContextMenu",fileBrowser.cpp,27,4,
Public Virtual Function,"FileBrowser::~FileBrowser",fileBrowser.cpp,8,2,
Class,"FileDialog",FileDialog.h,311,,46
File,"FileDialog.cpp",FileDialog.cpp,384,,62
File,"FileDialog.h",FileDialog.h,33,,3
Public Function,"FileDialog::FileDialog",FileDialog.cpp,30,2,
Protected Static Function,"FileDialog::OFNHookProc",FileDialog.cpp,32,5,
Public Function,"FileDialog::doOpenMultiFilesDlg",FileDialog.cpp,46,7,
Public Function,"FileDialog::doOpenSingleFileDlg",FileDialog.cpp,28,6,
Public Function,"FileDialog::doSaveDlg",FileDialog.cpp,28,6,
Public Function,"FileDialog::isReadOnly",FileDialog.h,1,1,
Protected Function,"FileDialog::run",FileDialog.cpp,59,9,
Public Function,"FileDialog::setDefFileName",FileDialog.h,1,1,
Public Function,"FileDialog::setExtFilter",FileDialog.cpp,19,3,
Public Function,"FileDialog::setExtIndex",FileDialog.h,1,1,
Public Function,"FileDialog::setExtsFilter",FileDialog.cpp,33,3,
Public Function,"FileDialog::~FileDialog",FileDialog.cpp,8,2,
Function,"FileGenerator.CopyWithInsertion",FileGenerator.py,62,16,
Function,"FileGenerator.Generate",FileGenerator.py,2,1,
Function,"FileGenerator.GenerateFile",FileGenerator.py,9,2,
Function,"FileGenerator.Regenerate",FileGenerator.py,2,1,
Function,"FileGenerator.ReplaceREInFile",FileGenerator.py,5,1,
Function,"FileGenerator.UpdateFile",FileGenerator.py,13,3,
Function,"FileGenerator.UpdateLineInFile",FileGenerator.py,13,3,
Module File,"FileGenerator.py",FileGenerator.py,109,1,28
Class,"FileNameStringSplitter",FileNameStringSplitter.h,75,,14
File,"FileNameStringSplitter.h",FileNameStringSplitter.h,76,,14
Public Function,"FileNameStringSplitter::FileNameStringSplitter",FileNameStringSplitter.h,61,11,
Public Const Function,"FileNameStringSplitter::getFileName",FileNameStringSplitter.h,5,2,
Public Const Function,"FileNameStringSplitter::size",FileNameStringSplitter.h,3,1,
Class,"FileRelocalizerDlg",ProjectPanel.h,64,,11
Public Function,"FileRelocalizerDlg::FileRelocalizerDlg",ProjectPanel.h,1,1,
Public Virtual Function,"FileRelocalizerDlg::destroy",ProjectPanel.h,2,1,
Public Function,"FileRelocalizerDlg::doDialog",ProjectPanel.cpp,13,2,
Public Function,"FileRelocalizerDlg::getFullFilePath",ProjectPanel.h,3,1,
Public Virtual Function,"FileRelocalizerDlg::init",ProjectPanel.h,3,1,
Protected Virtual Function,"FileRelocalizerDlg::run_dlgProc",ProjectPanel.cpp,33,5,
Static Function,"FillBuffer",LexCLW.cxx,8,2,
Function,"FindBracketPair",LexCPP.cxx,24,6,
File,"FindCharsInRange.cpp",FindCharsInRange.cpp,132,,33
File,"FindCharsInRange.h",FindCharsInRange.h,29,,7
Class,"FindCharsInRangeDlg",FindCharsInRange.h,161,,40
Public Function,"FindCharsInRangeDlg::FindCharsInRangeDlg",FindCharsInRange.h,1,1,
Public Virtual Function,"FindCharsInRangeDlg::create",FindCharsInRange.h,3,1,
Public Virtual Const Function,"FindCharsInRangeDlg::display",FindCharsInRange.h,3,1,
Public Function,"FindCharsInRangeDlg::doDialog",FindCharsInRange.h,5,2,
Private Function,"FindCharsInRangeDlg::findCharInRange",FindCharsInRange.cpp,46,19,
Private Function,"FindCharsInRangeDlg::getDirectionFromUI",FindCharsInRange.cpp,5,1,
Private Function,"FindCharsInRangeDlg::getRangeFromUI",FindCharsInRange.cpp,31,7,
Public Function,"FindCharsInRangeDlg::init",FindCharsInRange.h,6,2,
Protected Virtual Function,"FindCharsInRangeDlg::run_dlgProc",FindCharsInRange.cpp,50,6,
Function,"FindGrid",BabyGrid.cpp,14,3,
Class,"FindInFinderDlg",FindReplaceDlg.h,83,,20
Public Function,"FindInFinderDlg::doDialog",FindReplaceDlg.cpp,13,2,
Public Function,"FindInFinderDlg::getOption",FindReplaceDlg.h,1,1,
Public Virtual Function,"FindInFinderDlg::init",FindReplaceDlg.h,3,1,
Private Function,"FindInFinderDlg::initFromOptions",FindReplaceDlg.cpp,12,8,
Private Virtual Function,"FindInFinderDlg::run_dlgProc",FindReplaceDlg.cpp,33,5,
Private Function,"FindInFinderDlg::writeOptions",FindReplaceDlg.cpp,10,3,
Class,"FindIncrementDlg",FindReplaceDlg.h,216,,41
Public Function,"FindIncrementDlg::FindIncrementDlg",FindReplaceDlg.h,1,1,
Public Function,"FindIncrementDlg::addToRebar",FindReplaceDlg.cpp,21,2,
Public Virtual Function,"FindIncrementDlg::destroy",FindReplaceDlg.cpp,8,2,
Public Virtual Const Function,"FindIncrementDlg::display",FindReplaceDlg.cpp,14,3,
Public Function,"FindIncrementDlg::getFindStatus",FindReplaceDlg.h,3,1,
Public Function,"FindIncrementDlg::init",FindReplaceDlg.cpp,9,2,
Private Function,"FindIncrementDlg::markSelectedTextInc",FindReplaceDlg.cpp,13,3,
Private Virtual Function,"FindIncrementDlg::run_dlgProc",FindReplaceDlg.cpp,107,22,
Public Function,"FindIncrementDlg::setFindStatus",FindReplaceDlg.cpp,20,4,
Public Function,"FindIncrementDlg::setSearchText",FindReplaceDlg.h,3,1,
Function,"FindLongestLine",BabyGrid.cpp,18,3,
Static Function,"FindNextNonEmptyLineState",LexPO.cxx,9,3,
Struct,"FindOption",FindReplaceDlg.h,20,,0
Static Function,"FindPhpStringDelimiter",LexHTML.cxx,43,10,
Class,"FindReplaceDlg",FindReplaceDlg.h,2124,,401
File,"FindReplaceDlg.cpp",FindReplaceDlg.cpp,3126,,591
File,"FindReplaceDlg.h",FindReplaceDlg.h,356,,47
Public Function,"FindReplaceDlg::FindReplaceDlg",FindReplaceDlg.h,6,1,
Public Function,"FindReplaceDlg::beginNewFilesSearch",FindReplaceDlg.h,5,1,
Public Function,"FindReplaceDlg::changeTabName",FindReplaceDlg.h,9,1,
Protected Function,"FindReplaceDlg::combo2ExtendedMode",FindReplaceDlg.cpp,42,8,
Public Virtual Function,"FindReplaceDlg::create",FindReplaceDlg.cpp,34,2,
Public Function,"FindReplaceDlg::createFinder",FindReplaceDlg.cpp,40,1,
Public Function,"FindReplaceDlg::doDialog",FindReplaceDlg.cpp,16,4,
Private Function,"FindReplaceDlg::drawItem",FindReplaceDlg.cpp,27,5,
Private Function,"FindReplaceDlg::enableFindInFilesControls",FindReplaceDlg.cpp,48,31,
Private Function,"FindReplaceDlg::enableFindInFilesFunc",FindReplaceDlg.cpp,11,1,
Private Function,"FindReplaceDlg::enableMarkAllControls",FindReplaceDlg.cpp,10,2,
Private Function,"FindReplaceDlg::enableMarkFunc",FindReplaceDlg.cpp,26,1,
Private Function,"FindReplaceDlg::enableReplaceFunc",FindReplaceDlg.cpp,30,7,
Public Function,"FindReplaceDlg::execSavedCommand",FindReplaceDlg.cpp,199,30,
Public Function,"FindReplaceDlg::fillComboHistory",FindReplaceDlg.cpp,14,3,
Private Function,"FindReplaceDlg::fillFindHistory",FindReplaceDlg.cpp,59,5,
Public Function,"FindReplaceDlg::findAllIn",FindReplaceDlg.cpp,72,10,
Protected Static Function,"FindReplaceDlg::finderProc",FindReplaceDlg.cpp,15,3,
Public Function,"FindReplaceDlg::finishFilesSearch",FindReplaceDlg.h,4,1,
Public Function,"FindReplaceDlg::focusOnFinder",FindReplaceDlg.h,7,2,
Public Const Function,"FindReplaceDlg::getCurrentOptions",FindReplaceDlg.h,1,1,
Public Const Function,"FindReplaceDlg::getDir2Search",FindReplaceDlg.h,1,1,
Public Const Function,"FindReplaceDlg::getDirectory",FindReplaceDlg.h,1,1,
Public Const Function,"FindReplaceDlg::getFilters",FindReplaceDlg.h,1,1,
Private Function,"FindReplaceDlg::getFindStatus",FindReplaceDlg.h,3,1,
Public Function,"FindReplaceDlg::getHFindResults",FindReplaceDlg.h,5,2,
Public Function,"FindReplaceDlg::getPatterns",FindReplaceDlg.cpp,4,1,
Public Const Function,"FindReplaceDlg::getText2search",FindReplaceDlg.h,3,1,
Private Function,"FindReplaceDlg::gotoCorrectTab",FindReplaceDlg.h,5,2,
Public Function,"FindReplaceDlg::gotoNextFoundResult",FindReplaceDlg.h,1,2,
Public Function,"FindReplaceDlg::init",FindReplaceDlg.h,6,2,
Public Function,"FindReplaceDlg::initOptionsFromDlg",FindReplaceDlg.cpp,14,4,
Public Const Function,"FindReplaceDlg::isInHiddenDir",FindReplaceDlg.h,1,1,
Public Const Function,"FindReplaceDlg::isRecursive",FindReplaceDlg.h,1,1,
