Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Public Const Function,"AddElement::getElement",undo.h,1,1,
Public Const Function,"AddElement::name",undo.cpp,12,3,
Public Function,"AddElement::redo",undo.cpp,6,2,
Public Function,"AddElement::undo",undo.cpp,6,2,
Class,"AddExcerpt",undo.h,16,,4
Public Function,"AddExcerpt::AddExcerpt",undo.h,1,1,
Public Virtual Const Function,"AddExcerpt::name",undo.h,1,1,
Public Function,"AddExcerpt::redo",undo.cpp,4,1,
Public Function,"AddExcerpt::undo",undo.cpp,4,1,
Class,"Addsynth",addsynth.h,152,,10
Public Function,"Addsynth::Addsynth",addsynth.cpp,4,1,
Public Function,"Addsynth::load",addsynth.cpp,52,6,
Public Function,"Addsynth::reset",addsynth.cpp,23,1,
Public Function,"Addsynth::save",addsynth.cpp,41,2,
Class,"Aeolus",aeolus.h,376,,86
Public Function,"Aeolus::Aeolus",aeolus.cpp,17,2,
Public Virtual Function,"Aeolus::allNotesOff",aeolus.cpp,5,2,
Public Virtual Function,"Aeolus::allSoundsOff",aeolus.h,1,1,
Private Function,"Aeolus::audio_init",audio.cpp,17,2,
Private Function,"Aeolus::audio_start",audio.cpp,6,2,
Private Function,"Aeolus::cond_key_off",audio.cpp,10,3,
Private Function,"Aeolus::cond_key_on",audio.cpp,8,3,
Public Virtual Const Function,"Aeolus::getPatchInfo",aeolus.cpp,4,1,
Public Virtual Function,"Aeolus::gui",aeolusgui.cpp,6,2,
Public Virtual Function,"Aeolus::init",aeolus.cpp,18,1,
Private Function,"Aeolus::key_off",audio.cpp,5,1,
Private Function,"Aeolus::key_on",audio.cpp,4,1,
Public Virtual Function,"Aeolus::loadSoundFonts",aeolus.h,1,1,
Public Virtual Const Function,"Aeolus::masterTuning",aeolus.cpp,4,1,
Public Virtual Const Function,"Aeolus::name",aeolus.h,1,1,
Private Function,"Aeolus::newDivis",audio.cpp,10,1,
Private Const Function,"Aeolus::parameter",aeolus.cpp,4,1,
Public Virtual Function,"Aeolus::play",aeolus.cpp,44,12,
Private Function,"Aeolus::proc_queue",audio.cpp,50,14,
Public Virtual Function,"Aeolus::process",audio.cpp,48,12,
Public Virtual Function,"Aeolus::setMasterTuning",aeolus.cpp,3,1,
Public Virtual Function,"Aeolus::setState",aeolus.cpp,5,2,
Private Virtual Function,"Aeolus::setValue",aeolus.cpp,17,7,
Public Virtual Const Function,"Aeolus::soundFonts",aeolus.h,1,1,
Public Virtual Const Function,"Aeolus::state",aeolus.cpp,8,2,
Private Virtual Const Function,"Aeolus::value",aeolus.cpp,16,6,
Public Virtual Function,"Aeolus::~Aeolus",aeolus.cpp,8,3,
Class,"AeolusGui",aeolusgui.h,32,,4
Public Function,"AeolusGui::AeolusGui",aeolusgui.cpp,11,1,
Private Function,"AeolusGui::aeolus",aeolusgui.h,2,1,
Public Function,"AeolusGui::synthesizerChanged",aeolusgui.cpp,6,1,
Public Function,"AeolusGui::valueHasChanged",aeolusgui.cpp,5,1,
Class,"Agent",Agent.h,107,,15
File,"Agent.cpp",Agent.cpp,84,,14
File,"Agent.h",Agent.h,51,,2
Public Function,"Agent::Agent",Agent.cpp,15,1,
Public Function,"Agent::accept",Agent.cpp,13,3,
Public Const Function,"Agent::clone",Agent.cpp,6,1,
Public Function,"Agent::considerAsBeat",Agent.cpp,25,5,
Public Function,"Agent::fillBeats",Agent.cpp,17,4,
Public Function,"Agent::fillBeats",Agent.h,4,1,
Class,"AgentList",AgentList.h,132,,32
File,"AgentList.cpp",AgentList.cpp,108,,27
File,"AgentList.h",AgentList.h,29,,7
Public Function,"AgentList::add",AgentList.h,1,1,
Public Function,"AgentList::add",AgentList.cpp,6,2,
Public Function,"AgentList::beatTrack",AgentList.h,4,1,
Public Function,"AgentList::beatTrack",AgentList.cpp,34,7,
Public Function,"AgentList::begin",AgentList.h,1,1,
Public Function,"AgentList::bestAgent",AgentList.cpp,16,5,
Public Const Function,"AgentList::empty",AgentList.h,1,1,
Public Function,"AgentList::end",AgentList.h,1,1,
Public Function,"AgentList::push_back",AgentList.h,1,1,
Public Function,"AgentList::remove",AgentList.cpp,4,1,
Private Function,"AgentList::removeDuplicates",AgentList.cpp,33,9,
Public Function,"AgentList::size",AgentList.h,1,1,
Public Function,"AgentList::sort",AgentList.cpp,12,1,
Class,"AgentParameters",Agent.h,18,,1
Public Function,"AgentParameters::AgentParameters",Agent.h,6,1,
Public Function,"AlignSelect::AlignSelect",alignSelect.cpp,23,1,
Public Function,"AlignSelect::_alignChanged",alignSelect.cpp,4,1,
Public Const Function,"AlignSelect::align",alignSelect.cpp,15,6,
Public Function,"AlignSelect::blockAlign",alignSelect.cpp,5,1,
Public Function,"AlignSelect::setAlign",alignSelect.cpp,19,6,
Union,"Alignment_",ftraster.c,6,,0
Class,"Allpass",freeverb.h,25,,5
Public Const Function,"Allpass::getfeedback",freeverb.h,1,1,
Public Function,"Allpass::process",freeverb.h,7,1,
Public Function,"Allpass::setbuffer",freeverb.cpp,8,2,
Public Function,"Allpass::setfeedback",freeverb.h,1,1,
Struct,"AlternateNameMap",GfxFont.cc,4,,0
Class,"Annot",Annot.h,893,,165
File,"Annot.cc",Annot.cc,5313,,1190
File,"Annot.h",Annot.h,1016,,134
Class,"Annot3D",Annot.h,141,,6
Private Class,"Annot3D::Activation",Annot.h,107,,18
Public Function,"Annot3D::Activation::Activation",Annot.cc,73,18,
Public Function,"Annot3D::Annot3D",Annot.cc,7,1,
Public Function,"Annot3D::Annot3D",Annot.cc,5,1,
Private Function,"Annot3D::initialize",Annot.cc,9,2,
Public Virtual Function,"Annot3D::~Annot3D",Annot.cc,4,2,
Public Function,"Annot::Annot",Annot.cc,18,1,
Public Function,"Annot::Annot",Annot.cc,8,1,
Public Function,"Annot::Annot",Annot.cc,13,2,
Protected Function,"Annot::createForm",Annot.cc,25,3,
Protected Function,"Annot::createResourcesDict",Annot.cc,20,3,
Public Function,"Annot::decRefCnt",Annot.cc,9,2,
Public Virtual Function,"Annot::draw",Annot.cc,10,2,
Protected Function,"Annot::drawCircle",Annot.cc,21,2,
Protected Function,"Annot::drawCircleBottomRight",Annot.cc,21,1,
Protected Function,"Annot::drawCircleTopLeft",Annot.cc,21,1,
Public Const Function,"Annot::getAppearState",Annot.h,1,1,
Public Const Function,"Annot::getAppearStreams",Annot.h,1,1,
Public Virtual Function,"Annot::getAppearanceResDict",Annot.cc,14,3,
Public Const Function,"Annot::getBorder",Annot.h,1,1,
Public Const Function,"Annot::getColor",Annot.h,1,1,
Public Const Function,"Annot::getContents",Annot.h,1,1,
Public Const Function,"Annot::getDoc",Annot.h,1,1,
Public Const Function,"Annot::getFlags",Annot.h,1,1,
Public Function,"Annot::getFontSize",Annot.h,1,1,
Public Const Function,"Annot::getHasRef",Annot.h,1,1,
Public Function,"Annot::getId",Annot.h,1,1,
Public Const Function,"Annot::getModified",Annot.h,1,1,
Public Const Function,"Annot::getName",Annot.h,1,1,
Public Const Function,"Annot::getPageNum",Annot.h,1,1,
Public Const Function,"Annot::getRect",Annot.h,1,1,
Public Const Function,"Annot::getRect",Annot.cc,6,1,
Public Const Function,"Annot::getRef",Annot.h,1,1,
Protected Const Function,"Annot::getRotation",Annot.cc,10,2,
Public Const Function,"Annot::getTreeKey",Annot.h,1,1,
Public Const Function,"Annot::getType",Annot.h,1,1,
Public Function,"Annot::getXMax",Annot.cc,3,1,
Public Function,"Annot::getXMin",Annot.cc,3,1,
Public Const Function,"Annot::getXRef",Annot.h,1,1,
Public Function,"Annot::getYMax",Annot.cc,3,1,
Public Function,"Annot::getYMin",Annot.cc,3,1,
Public Const Function,"Annot::inRect",Annot.cc,3,1,
Public Function,"Annot::incRefCnt",Annot.cc,4,1,
Private Function,"Annot::initialize",Annot.cc,111,22,
Protected Function,"Annot::invalidateAppearance",Annot.cc,22,4,
Public Function,"Annot::isOk",Annot.h,1,1,
Protected Function,"Annot::isVisible",Annot.cc,13,4,
Protected Function,"Annot::layoutText",Annot.cc,138,36,
Public Function,"Annot::match",Annot.h,2,1,
Private Function,"Annot::readArrayNum",Annot.cc,11,2,
Protected Virtual Function,"Annot::removeReferencedObjects",Annot.cc,3,1,
Public Function,"Annot::setAppearanceState",Annot.cc,18,3,
Public Function,"Annot::setBorder",Annot.cc,13,3,
Public Function,"Annot::setColor",Annot.cc,13,2,
Protected Function,"Annot::setColor",Annot.cc,23,8,
Public Virtual Function,"Annot::setContents",Annot.cc,16,3,
Public Function,"Annot::setFlags",Annot.cc,7,1,
Protected Function,"Annot::setLineStyleForBorder",Annot.cc,18,3,
Public Function,"Annot::setModified",Annot.cc,11,2,
Public Function,"Annot::setName",Annot.cc,12,2,
Private Function,"Annot::setPage",Annot.cc,16,3,
Public Function,"Annot::setRect",Annot.cc,3,1,
Public Function,"Annot::setRect",Annot.cc,24,3,
Protected Function,"Annot::update",Annot.cc,12,2,
Protected Function,"Annot::writeString",Annot.cc,18,4,
Protected Virtual Function,"Annot::~Annot",Annot.cc,20,6,
Class,"AnnotAppearance",Annot.h,156,,35
Public Function,"AnnotAppearance::AnnotAppearance",Annot.cc,6,1,
Public Function,"AnnotAppearance::getAppearanceStream",Annot.cc,23,8,
Public Function,"AnnotAppearance::getNumStates",Annot.cc,8,2,
Public Function,"AnnotAppearance::getStateKey",Annot.cc,8,2,
Private Static Function,"AnnotAppearance::referencesStream",Annot.cc,22,7,
Public Function,"AnnotAppearance::referencesStream",Annot.cc,18,3,
Public Function,"AnnotAppearance::removeAllStreams",Annot.cc,12,1,
Private Function,"AnnotAppearance::removeStateStreams",Annot.cc,15,5,
Private Function,"AnnotAppearance::removeStream",Annot.cc,18,5,
Public Function,"AnnotAppearance::~AnnotAppearance",Annot.cc,3,1,
Class,"AnnotAppearanceBBox",Annot.h,54,,12
Public Function,"AnnotAppearanceBBox::AnnotAppearanceBBox",Annot.cc,9,1,
Public Function,"AnnotAppearanceBBox::extendTo",Annot.cc,12,5,
Public Const Function,"AnnotAppearanceBBox::getBBoxRect",Annot.cc,6,1,
Public Const Function,"AnnotAppearanceBBox::getPageXMax",Annot.cc,3,1,
Public Const Function,"AnnotAppearanceBBox::getPageXMin",Annot.cc,3,1,
Public Const Function,"AnnotAppearanceBBox::getPageYMax",Annot.cc,3,1,
Public Const Function,"AnnotAppearanceBBox::getPageYMin",Annot.cc,3,1,
Public Function,"AnnotAppearanceBBox::setBorderWidth",Annot.h,1,1,
Class,"AnnotAppearanceCharacs",Annot.h,106,,26
Public Function,"AnnotAppearanceCharacs::AnnotAppearanceCharacs",Annot.cc,61,11,
Public Function,"AnnotAppearanceCharacs::getAlternateCaption",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getBackColor",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getBorderColor",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getIconFit",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getNormalCaption",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getPosition",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getRolloverCaption",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::getRotation",Annot.h,1,1,
Public Function,"AnnotAppearanceCharacs::~AnnotAppearanceCharacs",Annot.cc,14,7,
Abstract Class,"AnnotBorder",Annot.h,62,,12
Protected Function,"AnnotBorder::AnnotBorder",Annot.cc,6,1,
Public Virtual Const Function,"AnnotBorder::getDash",Annot.h,1,1,
Public Virtual Const Function,"AnnotBorder::getDashLength",Annot.h,1,1,
Public Virtual Const Function,"AnnotBorder::getStyle",Annot.h,1,1,
Public Virtual Const Function,"AnnotBorder::getWidth",Annot.h,1,1,
Protected Function,"AnnotBorder::parseDashArray",Annot.cc,21,4,
Public Virtual Function,"AnnotBorder::setWidth",Annot.h,1,1,
